HE,settlement_point,spp
12:00,FO_FORMOSA12,22.08
12:00,FO_FORMOSG1,22.08
12:00,FO_FORMOSG10,22.08
12:00,FO_FORMOSG13,22.08
12:00,FO_FORMOSG14,22.08
12:00,FO_FORMOSG15,22.08
12:00,FO_FORMOSG2,22.08
12:00,FO_FORMOSG3,22.08
12:00,FO_FORMOSG4,22.08
12:00,FO_FORMOSG5,22.08
12:00,FO_FORMOSG6,22.08
12:00,FO_FORMOSG7,22.08
12:00,FO_FORMOSG8,22.08
12:00,FO_FORMOSG9,22.08
12:00,FPPYD_FPP_G1,19.42
12:00,FPPYD_FPP_G2,19.42
12:00,FPPYD_FPP_G3,19.42
12:00,FREC_1_CCU,20.43
12:00,FREC_2_CCU,20.44
12:00,FREC_CC1,20.43
12:00,FREC_CC2,20.44
12:00,FRMRSVLW_RN,20.35
12:00,FRMR_BS2_RN1,20.35
12:00,FRNYPP_1_CCU,20.37
12:00,FRNYPP_2_CCU,20.37
12:00,FRNYPP_CC1,20.37
12:00,FRNYPP_CC2,20.37
12:00,FRONT_EC_CC1,20.95
12:00,FRONT_EC_RN1,20.95
12:00,FRONT_EC_RN2,20.95
12:00,FRONT_EC_RN3,20.95
12:00,FRYE_SLR_ALL,20.22
12:00,FTDUNCAN_RN,14.3
12:00,FTR_CC1,20.63
12:00,FTR_FTR_G1_4,20.63
12:00,FTWIND_UNIT1,20.3
12:00,FWLR_SLR_1,20.2
12:00,GALO_RN1,20.25
12:00,GAMBIT_RN,19.84
12:00,GARC_BESS_RN,21.04
12:00,GBY_GT,20.81
12:00,GID_GIDEONG1,20.12
12:00,GID_GIDEONG2,20.12
12:00,GID_GIDEONG3,20.12
12:00,GIGA_ESS_RN,20.14
12:00,GKS_BESS_RN,20.91
12:00,GOA_GOATWIND,20.26
12:00,GOLINDA_UN1,20.32
12:00,GOMZ_RN,20.22
12:00,GOODNIT1_ALL,20.22
12:00,GPASTURE_ALL,19.97
12:00,GRANDVW1_A_B,20.23
12:00,GRAN_SLR_RN,20.23
12:00,GRDNE_ESR_RN,20.32
12:00,GREASWOD_ALL,20.2
12:00,GREGORY_RN,20.83
12:00,GRIF_TRL_RN,20.24
12:00,GRIM_SLR_RN,20.58
12:00,GRSES_UNIT1,20.33
12:00,GRSES_UNIT2,20.31
12:00,GUADG_CC1,19.99
12:00,GUADG_CC2,19.99
12:00,GUADG_CCU1,19.99
12:00,GUADG_CCU2,19.99
12:00,GUNMTN_NODE,20.39
12:00,GWEC_G1,20.28
12:00,GZ_RN,20.83
12:00,HALO_RN1,17.28
12:00,HAMI_BESS_RN,18.76
12:00,HAYSEN1_2,20.03
12:00,HAYSEN3_4,20.03
12:00,HB_BUSAVG,20.23
12:00,HB_HOUSTON,20.18
12:00,HB_HUBAVG,20.19
12:00,HB_NORTH,20.32
12:00,HB_PAN,20.22
12:00,HB_SOUTH,20
12:00,HB_WEST,20.27
12:00,HDNLAKES_RN,20.32
12:00,HEARN_RD_RN,20.75
12:00,HELIOS_RN,16.66
12:00,HHGT_KENDAL,20.05
12:00,HHOLLW2_WND1,20.26
12:00,HHOLLW3_WND1,20.26
12:00,HHOLLW4_WND1,20.26
12:00,HICK_G1_G2,20.18
12:00,HI_LONEB_RN1,20.2
12:00,HI_LONE_ALL,20.2
12:00,HLSES_UNIT3,20.35
12:00,HLSES_UNIT4,20.35
12:00,HLSES_UNIT5,20.35
12:00,HLY_RN,20.74
12:00,HMNG_ESS_RN,20.33
12:00,HOLCOMB_RN1,22.4
12:00,HOLSTEIN_ALL,20.27
12:00,HOL_ALL,17.77
12:00,HOPKNSLR_ALL,20.36
12:00,HORSCR_RN,20.18
12:00,HORSECRK_RN,20.23
12:00,HOUSEMTN_RN,20.21
12:00,HOVEY_GEN,20.22
12:00,HRBESS_BESS,20.22
12:00,HRFDWIND_ALL,20.22
12:00,HRNT_SLR_RN,20.22
12:00,HRZN_SLR_UN1,17.62
12:00,HV_BESS1_RN,20.83
12:00,HWF_HWFG1,20.29
12:00,HYDR_ESS_RN,20.2
12:00,H_HOLLO_WND1,20.26
12:00,IMP_RN1,20.36
12:00,INDNENR_1_RN,20.1
12:00,INDNENR_2_RN,20.15
12:00,INDNNWP_RN,20.13
12:00,IND_INADALE1,20.27
12:00,INGLCOSW_CC1,20.77
12:00,INGLCOSW_STG,20.77
12:00,INGLCOS_CTG1,20.77
12:00,INGLCOS_CTG2,20.77
12:00,INGLCO_PUN1,20.77
12:00,INGLCO_PUN2,20.77
12:00,INGLCO_PUN3,20.77
12:00,INKS_INKS_G1,19.94
12:00,INRT_W_ALL,20.23
12:00,JACKCNTY_CC1,20.33
12:00,JACKCNTY_CT1,20.33
12:00,JACKCNTY_CT2,20.33
12:00,JACKCNTY_STG,20.33
12:00,JADE_SLR_ALL,20.11
12:00,JAD_RN,20.74
12:00,JAG_SLR_RN,20.34
12:00,JAR_RN,20.14
12:00,JAY_RN_1,19.97
12:00,JCKCNTY2_CC1,20.32
12:00,JCKCNTY2_CT3,20.32
12:00,JCKCNTY2_CT4,20.32
12:00,JCKCNTY2_ST2,20.32
12:00,JC_BAT_RN,20.39
12:00,JDKNS_RN,20.26
12:00,JKLP_SLR_RN,20.76
12:00,JUNCTION_RN,19.94
12:00,JUNG_SLR_RN,20.31
12:00,JUNORTH_RN,19.94
12:00,JUNO_ALL,20.24
12:00,KARAKAW1_1,20.4
12:00,KARAKAW2_1,20.4
12:00,KEECHI_U1,20.33
12:00,KELAMSL_U1,20.4
12:00,KEO_KEO_SM1,20.18
12:00,KINGE_ALL,20.19
12:00,KINGW_ALL,20.2
12:00,KMCHI_CC1,20.35
12:00,KMCHI_CC2,20.35
12:00,LACASAWD_RN,20.34
12:00,LACY_CRK_ALL,20.28
12:00,LAMESASLR_G,20.23
12:00,LAPETUS_U1,20.26
12:00,LARDVFTN_G4,21.36
12:00,LARDVFTN_G5,21.36
12:00,LASSO_GEN,20.21
12:00,LAUR_BESS_RN,20.88
12:00,LBRA_BES1,19.94
12:00,LEG_LEG_G1,20.49
12:00,LEG_LEG_G2,20.49
12:00,LEONLCPCT1_2,20.13
12:00,LEONLCPCT3_4,20.13
12:00,LFSTH_RN,20.4
12:00,LGDRAW_S_ALL,20.24
12:00,LGD_LANGFORD,20.04
12:00,LGE_CC1,20.77
12:00,LGE_LGE_GT1,20.77
12:00,LGE_LGE_GT2,20.77
12:00,LGE_LGE_STG,20.77
12:00,LGW_UNIT_ALL,20.31
12:00,LHM_CVC_G4,20.74
12:00,LHM_PUN1,20.74
12:00,LHM_PUN2,20.74
12:00,LHORN_N_U1_2,20.22
12:00,LHSES_UNIT1,20.37
12:00,LHSES_UNIT2,20.37
12:00,LIGSW_RN,20.35
12:00,LIG_RN,20.75
12:00,LILY_RN,20.37
12:00,LMAJADAS_ALL,20.87
12:00,LMO_ESR_RN,20.61
12:00,LNCRK_ALL,20.29
12:00,LONESTAR_RN,20.24
12:00,LONEWOLF_ALL,20.3
12:00,LON_RN1,19.91
12:00,LOSTPI_CC1,20.13
12:00,LOS_LOSTPGT1,20.13
12:00,LOS_LOSTPGT2,20.13
12:00,LOS_LOSTPST1,20.13
12:00,LOWR_ESS_RN,20.93
12:00,LPCCS_CC1,20.36
12:00,LPCCS_CC2,20.34
12:00,LPCCS_CT11,20.36
12:00,LPCCS_CT12,20.36
12:00,LPCCS_CT21,20.36
12:00,LPCCS_CT22,20.36
12:00,LPCCS_UNIT1,20.36
12:00,LPCCS_UNIT2,20.36
12:00,LV1A_LV1B,20.88
12:00,LV3_RN,20.97
12:00,LV3_UNIT1,20.98
12:00,LV4_UNIT_1,20.98
12:00,LV5_UNIT1,21
12:00,LZ_AEN,20.14
12:00,LZ_CPS,20
12:00,LZ_HOUSTON,20.5
12:00,LZ_LCRA,20.12
12:00,LZ_NORTH,20.36
12:00,LZ_RAYBN,20.38
12:00,LZ_SOUTH,20.71
12:00,LZ_WEST,20.28
12:00,L_FRE_ESR_RN,20.86
12:00,MADERO_RN,20.94
12:00,MAINLAND_RN,20.26
12:00,MAND_SLR_RN,17.33
12:00,MARBFA,19.42
12:00,MARIAH_ALL,20.22
12:00,MAR_MARSFOG1,20.15
12:00,MAR_MARSFOG2,20.15
12:00,MAR_MARSFOG3,20.15
12:00,MASSENGL_CC1,20.22
12:00,MASSENGL_G6,20.22
12:00,MASSENGL_G7,20.22
12:00,MASSENGL_G8,20.22
12:00,MAVCRK_W_ALL,20.25
12:00,MCDLD_FCSBW1,20.35
12:00,MCLNSLR_RN,13.78
12:00,MCSES_UNIT6,20.36
12:00,MCSES_UNIT7,20.36
12:00,MCSES_UNIT8,20.36
12:00,MDANP_CT1_2,20.35
12:00,MDANP_CT3_4,20.35
12:00,MDANP_CT5_6,20.35
12:00,MEDILA_RN,19.91
12:00,MERCURY_ALL,20.33
12:00,MESQCRK_ALL,20.24
12:00,MESTENO_RN,20.98
12:00,MGSES_CT123,20.45
12:00,MGSES_CT456,20.45
12:00,MIAM1_G1_G2,20.23
12:00,MIDWY_RN,20.25
12:00,MILTON_RN,20.37
12:00,MIL_MILG1_2,20.33
12:00,MIL_MILG345,20.33
12:00,MIRAGE_G1,20.52
12:00,MIRASOLE_GEN,20.95
12:00,MISAE_GEN_RN,20.24
12:00,MLSES_UNIT1,20.39
12:00,MLSES_UNIT2,20.39
12:00,MLSES_UNIT3,20.39
12:00,MNWL_BESS_RN,20.33
12:00,MONT_WND_RN,20.24
12:00,MOORE_FL_RN,20.95
12:00,MOZART_WIND1,21.23
12:00,MRKM_SLR_RN,20.32
12:00,MROW_SLR_RN,17.62
12:00,MUENSTER_RN,20.32
12:00,MUSTNGCK_ALL,22.02
12:00,MU_RN,20.21
12:00,MV_VALV4_RN,20.93
12:00,MWEC_G1,20.6
12:00,MYRY_BES2_RN,20.94
12:00,MYRY_ESR_RN,20.94
12:00,MYR_ALL,19.75
12:00,NACPW_UNIT1,20.4
12:00,NBOHR_RN,20.28
12:00,NCARBIDEG8,21.65
12:00,NCARBIDE_1_7,21.65
12:00,NCARBID_PUN1,21.65
12:00,NCARBID_PUN2,21.65
12:00,NCO_RN,20.04
12:00,NEBULA_RN,20.91
12:00,NEDIN_CC1,20.93
12:00,NED_NEDIN_G1,20.93
12:00,NED_NEDIN_G2,20.93
12:00,NED_NEDIN_G3,20.93
12:00,NF_BRP_RN,20.26
12:00,NOBLESLR_ALL,20.33
12:00,NOVA1SLR_ALL,20.14
12:00,NOVA2S_UNIT1,20.14
12:00,NUECES_B_CC1,20.74
12:00,NUE_NUECESG7,20.74
12:00,NUE_NUECESG8,20.74
12:00,NUE_NUECESG9,20.74
12:00,NWF_NWF1,20.26
12:00,N_AL_BESS_RN,20.93
12:00,N_MRD_ESR_RN,20.92
12:00,OBERON_U1,20.25
12:00,ODESW_RN,20.26
12:00,OECCS_1,20.26
12:00,OECCS_2,20.26
12:00,OECCS_CC1,20.26
12:00,OECCS_CC2,20.26
12:00,OGSES_1,20.5
12:00,OGSES_2,20.5
12:00,OGS_SLR_RN,20.67
12:00,OLIN_OLING_1,20.47
12:00,OLIN_OLING_2,20.47
12:00,OLIN_OLING_3,20.47
12:00,OLIN_OLING_4,20.47
12:00,OLNEYTN_AGR1,20.32
12:00,OLNEYTN_RN,20.32
12:00,ORIANA_RN,21.6
12:00,OR_BESS_RN,20.73
12:00,OUTP_SLR_RN,20.44
12:00,OWF_OWF,20.34
12:00,OXY_OXY_CCG1,20.74
12:00,OXY_PUN1,20.74
12:00,OXY_PUN2,20.74
12:00,PAD1_ESS_RN,20.06
12:00,PALACIOS_RN,22.78
12:00,PALE_ESS_EN,20.22
12:00,PALMWI_UNIT1,20.86
12:00,PANDA_S_CC1,20.35
12:00,PANDA_S_CT1,20.35
12:00,PANDA_S_CT2,20.35
12:00,PANDA_S_ST1,20.35
12:00,PANDA_T1_CC1,20.28
12:00,PANDA_T1_CT1,20.28
12:00,PANDA_T1_CT2,20.28
12:00,PANDA_T1_ST1,20.28
12:00,PANDA_T2_CC1,20.28
12:00,PANDA_T2_CT1,20.28
12:00,PANDA_T2_CT2,20.28
12:00,PANDA_T2_ST1,20.28
12:00,PAP1_PAP1,20.75
12:00,PAR_RN,20.73
12:00,PAULN_RN,20.4
12:00,PAVLOV_BT_RN,23.41
12:00,PAVO_ESS_ALL,20.18
12:00,PB2SES_CT1,20.25
12:00,PB2SES_CT2,20.25
12:00,PB2SES_CT3,20.25
12:00,PB2SES_CT4,20.25
12:00,PB2SES_CT5,20.25
12:00,PCT_RN,18.63
12:00,PC_NORTH_1,20.28
12:00,PC_SOUTH_ALL,20.28
12:00,PEARSALL_RN,17.62
12:00,PEARSA_1_24,17.62
12:00,PENA_ALL,20.81
12:00,PERE_SLR_RN,20.67
12:00,PEY_RN,18.63
12:00,PH1_UNIT1_2,20.23
12:00,PH2_U1_U2,20.23
12:00,PHILLWND_ALL,20.33
12:00,PHOEBE_ALL,20.25
12:00,PHOENIX_RN,20.35
12:00,PHO_ALL,17.17
12:00,PIONR_DJ_RN,20.28
12:00,PIRATE_RN,20.76
12:00,PISG_RN_ALL,20.44
12:00,PITSDD_UNIT1,20.36
12:00,PLATINUM_RN,20.35
12:00,PLN_ALL,18.51
12:00,PNPI_GT2_RN,20.89
12:00,PORTSL_UNIT1,20.33
12:00,POTSVIL_RN,10.39
12:00,PRCRK_RN,20.37
12:00,PRID_RN,20.26
12:00,PROSPERO_ALL,20.26
12:00,PRO_RN,20.94
12:00,PRSPERO2_ALL,20.26
12:00,PR_PR_ALL,20.72
12:00,PSA_CC1,20.73
12:00,PSA_PSA_G1,20.71
12:00,PSA_PSA_G2,20.71
12:00,PSA_PSA_G3,20.71
12:00,PSA_PSA_G4,20.71
12:00,PSA_PSA_G5,20.74
12:00,PSA_PSA_G6,20.74
12:00,PSA_PSA_G7,20.74
12:00,PSA_PUN1,20.74
12:00,PSA_PUN2,20.74
12:00,PSA_PUN3,20.71
12:00,PSA_PUN4,20.71
12:00,PSA_PUN5,20.74
12:00,PSG_CC1,20.66
12:00,PSG_PSG_GT2,20.66
12:00,PSG_PSG_GT3,20.66
12:00,PSG_PSG_ST1,20.66
12:00,PTLBES_BESS1,21.79
12:00,PYR_PYRON1,20.27
12:00,QALSW_ALL,20.26
12:00,QALSW_CC1,20.26
12:00,QALSW_CC2,20.26
12:00,QUEEN_BA_RN,20.22
12:00,QUEEN_SL_RN,20.22
12:00,RAB_G1-8,12.89
12:00,RADN_SLR_ALL,20.26
12:00,RAMBLER_UNIT,20.23
12:00,RANCHERO_ALL,20.19
12:00,RAT_RN_1,20.16
12:00,RAYBURN_CC1,21.6
12:00,RAYB_G78910,21.6
12:00,RBN_BESS1,20.69
12:00,RDCAN_RDCNY1,20.99
12:00,REDBARN_RN,20.2
12:00,REDFISH_ALL,20.88
12:00,REDGATE_RN,20.93
12:00,RELOJ_ALL,21.1
12:00,REROCK_ALL,20.22
12:00,RHESS2_ESS1,20.22
12:00,RIGGIN_UNIT1,20.2
12:00,RIOG_ESR2_RN,21.02
12:00,RIOG_ESR_RN,21.02
12:00,RIONOG_CC1,20.02
12:00,RIONOG_CT1,20.02
12:00,RIONOG_CT2,20.02
12:00,RIONOG_CT3,20.02
12:00,RIONOG_ST1,20.02
12:00,RIPPEY_ALL,20.34
12:00,RN_APOGEE,19.97
12:00,RN_BYU_G8,20.51
12:00,RN_DEC_AGR_A,20.34
12:00,RN_DEC_AGR_B,20.34
12:00,RN_DEC_AGR_C,20.34
12:00,RN_DEC_AGR_D,20.34
12:00,RN_ECEC_HOLT,20.26
12:00,RN_OCI_ALAMO,19.96
12:00,RN_RTS1,20.25
12:00,RN_SR_WIND1,20.85
12:00,RN_TOSBATT,20.35
12:00,ROSELAND_ALL,20.36
12:00,ROUTE66_RN,20.23
12:00,ROW_ALL,14.13
12:00,RPUBRDS_RN,20.47
12:00,RRANCHES_ALL,20.24
12:00,RRC_WIND_ALL,20.28
12:00,RSK_RN,20.28
12:00,RTLSNAKE_BT,20.24
12:00,RUSSEKST_RN,20.1
12:00,RVRVLYS_ALL,20.21
12:00,SADLBACK_RN,20.23
12:00,SADLBCK_AGR1,20.23
12:00,SALVTION_GEN,20.23
12:00,SAMSON_ALL,20.36
12:00,SANDHSYD1_2,20.13
12:00,SANDHSYD3_4,20.13
12:00,SANDHSYD6_7,20.13
12:00,SANDHSYD_5AC,20.13
12:00,SANDHSYD_CC1,20.13
12:00,SANDLAKE_RN,20.24
12:00,SANTACRU_ALL,20.74
12:00,SAN_SANMIGG1,20.15
12:00,SBEAN_BESS,20.24
12:00,SBE_RN_1,20.83
12:00,SC2SES_UNIT1,20.4
12:00,SCES_UNIT1,20.34
12:00,SCLP_PUN1,20.04
12:00,SCLP_PUN2,20.04
12:00,SCLP_PUN3,20.04
12:00,SCLP_PUN4,20.04
12:00,SCLP_SCLPC_1,20.04
12:00,SCLP_SCLPC_2,20.04
12:00,SCLP_SCLPC_3,20.04
12:00,SCLP_SCLPC_4,20.04
12:00,SCSES_UNIT2,20.4
12:00,SENATEWD_1,20.31
12:00,SGM_SIGNALMT,20.38
12:00,SGSA_DGR,20.22
12:00,SG_BES_BESS1,20.2
12:00,SHAFFER_ALL,20.74
12:00,SHAMROCK_RN,20.18
12:00,SHANNONW_RN,20.31
12:00,SHEEPCRK_1,20.28
12:00,SIG_SLR_RN,20.36
12:00,SILASRAY_CC1,21.27
12:00,SIL_SILAS_10,21.27
12:00,SIL_SILAS_6,21.27
12:00,SIL_SILAS_9,21.27
12:00,SIRIUS_UNIT1,20.15
12:00,SJS_SJS_G1,20.55
12:00,SJS_SJS_G2,20.55
12:00,SKY1,21.01
12:00,SLCN_ESS_ALL,20.17
12:00,SLTFRK_UN1_2,20.23
12:00,SL_PUN1,20.67
12:00,SL_PUN2,20.67
12:00,SNY_BESS_RN,20.99
12:00,SOLARA_UNIT1,20.33
12:00,SPARTA_ALL,20.31
12:00,SPLAIN1_RN,20.21
12:00,SPLAIN2_RN,20.21
12:00,SPNC_SPNCE_4,20.34
12:00,SPNC_SPNCE_5,20.34
12:00,SPTX12B_RN,20.2
12:00,SP_RN,20.62
12:00,SROSA_ESR_RN,20.89
12:00,SRWE1_UNIT1,20.24
12:00,SSPURT_WIND1,20.22
12:00,STAM_SLR_ALL,20.36
12:00,STAR_SLR_RN,21.07
12:00,STEAM_ENG123,20.5
12:00,STEA_STEAM_1,20.51
12:00,STEA_STEAM_2,20.5
12:00,STEA_STEAM_3,20.5
12:00,STELLA_RN,20.81
12:00,STP_STP_G1,18.63
12:00,STP_STP_G2,18.63
12:00,STRATEGC_RN,20.4
12:00,STRG_SLR_ALL,20.21
12:00,STWF_T1,20.43
12:00,SUNVASLR_ALL,20.33
12:00,SWEC_G1,20.32
12:00,SWEETWN2_2_4,20.29
12:00,SWEETWN3_3,20.29
12:00,SWEETWND_1,20.29
12:00,SWFT_SLR_RN,20.25
12:00,SWOOSE1_U1,20.24
12:00,SWOOSEII_RN,20.24
12:00,SWTWN4_WND45,20.29
12:00,SWT_BESS_RN,20.5
12:00,S_HILLS_RN,20.31
12:00,TAHOKA_ALL,20.23
12:00,TANZ_ESS_RN,20.4
12:00,TAV_RN,20.74
12:00,TAYGETE2_ALL,20.22
12:00,TAYGETE_ALL,20.22
12:00,TBWF_ES_BES1,20.2
12:00,TC_GTG2_RN,21.29
12:00,TC_PUN1,21.29
12:00,TC_PUN2,21.29
12:00,TC_TCHP1,21.29
12:00,TEN_CC1,20.34
12:00,TEN_CT1_STG,20.34
12:00,TGCCS_ALL,20.39
12:00,TGCCS_CC1,20.39
12:00,TGS_GT01,20.84
12:00,TGW_T1_T2,20.81
12:00,THW_1_CCU,20.87
12:00,THW_2_CCU,20.87
12:00,THW_CC1,20.87
12:00,THW_CC2,20.87
12:00,THW_THWGT5X,20.83
12:00,THW_THWGT_1,26.66
12:00,TIMPP_RN1,20.07
12:00,TIMPP_RN2,20.07
12:00,TI_SOLAR_ALL,20.24
12:00,TKWSW_CHAMP,20.27
12:00,TKWSW_ROSCOE,20.27
12:00,TNP_TNP_O_1,17.39
12:00,TNP_TNP_O_2,17.39
12:00,TNSKA_CC1,20.36
12:00,TNSKA_CCU,20.36
12:00,TNS_SLR_ALL,20.37
12:00,TOPAZ_ALL,20.29
12:00,TORR_ALL,21.17
12:00,TORT_ESS_RN,20.18
12:00,TOYAH_RN,20.22
12:00,TRBT_SLR_RN,20.2
12:00,TREB_SOLAR1,22
12:00,TRENT_TRENT,20.43
12:00,TRINITY_ALL,20.31
12:00,TRIPBUT1_RN,20.21
12:00,TRSES_UNIT6,20.4
12:00,TRUENO_ALL,20.88
12:00,TRUSGILL_RN,20.24
12:00,TTRSW_RN,20.36
12:00,TTWEC_G1,20.33
12:00,TUL_SLR_ALL,20.6
12:00,TURQ_BESS1,20.51
12:00,TV_RN,21.12
12:00,TXCTY_CC1,20.29
12:00,TXCTY_CTA,20.29
12:00,TXCTY_CTB,20.29
12:00,TXCTY_CTC,20.29
12:00,TXCTY_ST,20.29
12:00,TYLRWIND_RN,20.32
12:00,TYNAN_RN,20.69
12:00,T_CK_GT2_RN,20.22
12:00,T_CK_GT3_RN,20.22
12:00,UCC_COG_PUN2,20.29
12:00,UCC_UCC_C_2,20.29
12:00,VANCOURT_RN,20.91
12:00,VENADO_ALL,21.14
12:00,VERAWIND_ALL,20.24
12:00,VERTIGO_UN1,19.97
12:00,VICTORIA_CC1,21.42
12:00,VICTPORT_RN,21.5
12:00,VIC_VICTORG5,21.42
12:00,VIC_VICTORG6,21.42
12:00,VISION_RN,20.42
12:00,VLSES_UNIT3,20.35
12:00,VORT_ALL_RN,20.26
12:00,WAKEWE_ALL,20.19
12:00,WAP_WAPGT_1,20.89
12:00,WAP_WAP_G1,20.89
12:00,WAP_WAP_G2,20.89
12:00,WAP_WAP_G3,20.92
12:00,WAP_WAP_G4,20.92
12:00,WAP_WAP_G5,20.89
12:00,WAP_WAP_G6,20.45
12:00,WAP_WAP_G7,20.45
12:00,WAP_WAP_G8,12.89
12:00,WAYMARK_RN,20.2
12:00,WCPP_CC1,20.32
12:00,WCPP_CT1,20.32
12:00,WCPP_CT2,20.32
12:00,WCPP_ST1,20.32
12:00,WEBBER_WS_T1,20.13
12:00,WEC_WECG1,20.52
12:00,WES_ALL,20.11
12:00,WFCOGEN_13,20.65
12:00,WFCOGEN_24,20.65
12:00,WFCOGEN_CC1,20.65
12:00,WFTANK_ESS1,21.23
12:00,WGU_RN,20.28
12:00,WHCCS2_4,20.34
12:00,WHCCS2_5_6,20.34
12:00,WHCCS2_CC2,20.34
12:00,WHCCS_CC1,20.34
12:00,WHCCS_CT1_ST,20.34
12:00,WHCCS_CT2,20.34
12:00,WHITE_PT_UN1,20.75
12:00,WHMESA_U1,20.18
12:00,WHTTAIL_WR1,20.32
12:00,WH_WIND_ALL,20.25
12:00,WIG_BESS_RN,20.53
12:00,WILDWIND_ALL,20.34
12:00,WIPOPA_1_2,20.11
12:00,WIPOPA_3_4,20.11
12:00,WIR_WIRTZ_G1,20.56
12:00,WIR_WIRTZ_G2,20.56
12:00,WLTC_ESR_RN,20.74
12:00,WL_RANCH_RN,20.16
12:00,WNDTS2_UNIT1,20.32
12:00,WND_WHITNEY,20.33
12:00,WOODWRD1_RN,20.19
12:00,WOODWRD2_RN,20.19
12:00,WOV_BESS_RN,20.26
12:00,WRSBES_BESS1,20.24
12:00,W_HRL_ESR_RN,20.9
12:00,W_PECO_UNIT1,20.24
12:00,X443ESRN,20.01
12:00,YNG_WND_ALL,20.27
12:00,ZIER_SLR_ALL,18.46
13:00,7RNCHSLR_ALL,21.61
13:00,ABINDUST_RN,21.19
13:00,ADL_RN,21.58
13:00,AEEC,21
13:00,AE_RN,20.4
13:00,AGUAYO_UNIT1,21.05
13:00,AJAXWIND_RN,21.07
13:00,ALGOD_ALL_RN,21.52
13:00,ALP_BESS_RN,21.07
13:00,ALVIN_RN,20.88
13:00,AMADEUS_ALL,20.88
13:00,AMISTAD_ALL,19.52
13:00,AMOCOOIL_CC1,21.02
13:00,AMOCOOIL_CC2,21.02
13:00,AMOCO_PUN1,21.02
13:00,AMOCO_PUN2,21.02
13:00,AMO_AMOCO_1,21.02
13:00,AMO_AMOCO_2,21.02
13:00,AMO_AMOCO_5,21.02
13:00,AMO_AMOCO_G1,21.02
13:00,AMO_AMOCO_G2,21.02
13:00,AMO_AMOCO_G3,21.02
13:00,AMO_AMOCO_S1,21.02
13:00,AMO_AMOCO_S2,21.02
13:00,ANACACHO_ANA,18.78
13:00,ANCHOR_ALL,21.23
13:00,ANDMDSLR_ALL,20.86
13:00,ANEM_ESS_RN,21.83
13:00,ANG_ALL,21.03
13:00,ANOL_ESS_RN,21.18
13:00,ANSON1_ALL,21.05
13:00,ANTL_ESS_ES1,19.87
13:00,APPALOSA_ALL,20.94
13:00,AQUI_ALL,21.12
13:00,ARAGORN_RN,21.04
13:00,ASCK_SLR_RN,21.12
13:00,ASTRA_RN,21
13:00,ATK_ATKINSG7,21.35
13:00,AURO_SLR_RN,18.25
13:00,AUSTPL_ALL,20.91
13:00,AVIAT_ALL,21.05
13:00,AZSP_SLR_RN,21.21
13:00,AZURE_RN,21
13:00,AZ_ALL,21.49
13:00,BAC_RN_ALL,21.05
13:00,BAFFIN_ALL,21.71
13:00,BAIRDWND_ALL,21.03
13:00,BAKE_RN_ALL,21.15
13:00,BARROW_ALL,21.07
13:00,BASTEN_CC1,20.87
13:00,BASTEN_CCU,20.87
13:00,BATCAVE_RN,20.58
13:00,BAYC_BESS_RN,24.81
13:00,BBREEZE_1_2,21.79
13:00,BCATWD_WD_1,21.1
13:00,BCH_RN,20.4
13:00,BCK_RN,14.8
13:00,BELM_SLR_RN,21.08
13:00,BIGSTAR_ALL,20.41
13:00,BKSL_RN,20.94
13:00,BLACKJAK_RN,21.59
13:00,BLSMT1_5_A_6,21.04
13:00,BLUEJAY_RN,21.38
13:00,BLVN_RN,21.09
13:00,BOARDCRK_ALL,21.24
13:00,BOCO_ESS_RN,21.06
13:00,BOOTLEG_UN1,21
13:00,BORDAS_345,22
13:00,BOSQUESW_CC1,21.12
13:00,BOSQUESW_CC2,21.13
13:00,BOSQ_BSQSU_5,21.13
13:00,BOSQ_BSQS_12,21.13
13:00,BOSQ_BSQS_34,21.12
13:00,BRANDON_RN,21.01
13:00,BRAUNIG_CC1,20.83
13:00,BRAUNIG_VHB1,20.88
13:00,BRAUNIG_VHB2,20.88
13:00,BRAUNIG_VHB3,20.77
13:00,BRAZ_WND_ALL,22.2
13:00,BRA_AVR1_CT2,20.83
13:00,BRA_AVR_CST1,20.83
13:00,BRHEIGHT_RN,21.02
13:00,BRIGHTSD_RN,21.38
13:00,BRIGHTSD_U1,21.43
13:00,BRISCOE_WIND,20.99
13:00,BRPANGLE_RN,20.53
13:00,BRPMAGNO_RN,20.86
13:00,BRP_BRAZ_RN,20.78
13:00,BRP_DIKN_RN,21.01
13:00,BRP_LOOP_RN,22.88
13:00,BRP_LOP1_RN,22.03
13:00,BRP_PBL1_RN,18.78
13:00,BRP_PBL2_RN,18.79
13:00,BRP_RN_UNIT1,20.76
13:00,BRP_SWNY_RN,20.78
13:00,BRP_ZPT1_RN,22.12
13:00,BRP_ZPT2_RN,22.12
13:00,BRTSW_BCW1,21.13
13:00,BR_ARROW_ALL,21.16
13:00,BR_VHB6CT5_6,20.88
13:00,BR_VHB6CT7_8,20.88
13:00,BSS_U1,20.77
13:00,BTE_BTE_G1,21.56
13:00,BTE_BTE_G2,21.56
13:00,BTE_BTE_G3,21.56
13:00,BTE_BTE_G4,21.56
13:00,BTE_CC1,21.56
13:00,BTE_PUN1,21.56
13:00,BTE_PUN2,21.56
13:00,BTM_ALL,20.83
13:00,BUCHAN_ALL,20.93
